Running 1m test @ http://erik-pc.local:8080/greeting/Bob
  4 threads and 100 connections
  Thread calibration: mean lat.: 27.884ms, rate sampling interval: 106ms
  Thread calibration: mean lat.: 29.186ms, rate sampling interval: 108ms
  Thread calibration: mean lat.: 27.652ms, rate sampling interval: 105ms
  Thread calibration: mean lat.: 28.366ms, rate sampling interval: 106ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    29.84ms   20.03ms 184.58ms   60.52%
    Req/Sec     8.03k     0.95k   12.50k    71.84%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   29.98ms
 75.000%   45.82ms
 90.000%   54.91ms
 99.000%   75.78ms
 99.900%  110.85ms
 99.990%  165.12ms
 99.999%  180.74ms
100.000%  184.70ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.231     0.000000            1         1.00
       1.621     0.100000       159571         1.11
       8.647     0.200000       319152         1.25
      16.255     0.300000       478785         1.43
      23.279     0.400000       638590         1.67
      29.983     0.500000       797879         2.00
      33.279     0.550000       878019         2.22
      36.511     0.600000       957911         2.50
      39.679     0.650000      1037460         2.86
      42.783     0.700000      1116904         3.33
      45.823     0.750000      1197185         4.00
      47.295     0.775000      1237004         4.44
      48.767     0.800000      1277268         5.00
      50.207     0.825000      1317086         5.71
      51.679     0.850000      1357025         6.67
      53.215     0.875000      1396296         8.00
      54.047     0.887500      1416544         8.89
      54.911     0.900000      1436225        10.00
      55.871     0.912500      1456393        11.43
      56.895     0.925000      1476005        13.33
      58.143     0.937500      1496259        16.00
      58.847     0.943750      1506151        17.78
      59.615     0.950000      1515780        20.00
      60.543     0.956250      1525864        22.86
      61.663     0.962500      1535750        26.67
      63.103     0.968750      1545735        32.00
      64.031     0.971875      1550812        35.56
      65.119     0.975000      1555678        40.00
      66.495     0.978125      1560680        45.71
      68.223     0.981250      1565646        53.33
      70.399     0.984375      1570640        64.00
      71.679     0.985938      1573121        71.11
      73.087     0.987500      1575612        80.00
      74.687     0.989062      1578134        91.43
      76.543     0.990625      1580633       106.67
      78.783     0.992188      1583148       128.00
      80.063     0.992969      1584337       142.22
      81.599     0.993750      1585621       160.00
      83.327     0.994531      1586846       182.86
      85.375     0.995313      1588107       213.33
      87.743     0.996094      1589331       256.00
      89.151     0.996484      1589943       284.44
      90.879     0.996875      1590587       320.00
      92.735     0.997266      1591191       365.71
      94.975     0.997656      1591826       426.67
      97.727     0.998047      1592446       512.00
      99.455     0.998242      1592754       568.89
     101.439     0.998437      1593064       640.00
     103.807     0.998633      1593371       731.43
     107.007     0.998828      1593686       853.33
     111.615     0.999023      1593995      1024.00
     114.431     0.999121      1594151      1137.78
     117.439     0.999219      1594307      1280.00
     121.151     0.999316      1594463      1462.86
     125.375     0.999414      1594618      1706.67
     129.855     0.999512      1594777      2048.00
     132.351     0.999561      1594857      2275.56
     134.783     0.999609      1594929      2560.00
     138.367     0.999658      1595007      2925.71
     142.847     0.999707      1595088      3413.33
     148.095     0.999756      1595165      4096.00
     150.783     0.999780      1595202      4551.11
     153.599     0.999805      1595241      5120.00
     156.287     0.999829      1595281      5851.43
     158.975     0.999854      1595319      6826.67
     162.047     0.999878      1595360      8192.00
     163.711     0.999890      1595377      9102.22
     165.503     0.999902      1595399     10240.00
     167.295     0.999915      1595416     11702.86
     169.087     0.999927      1595437     13653.33
     171.007     0.999939      1595455     16384.00
     172.159     0.999945      1595466     18204.44
     173.183     0.999951      1595476     20480.00
     174.335     0.999957      1595484     23405.71
     175.615     0.999963      1595494     27306.67
     176.639     0.999969      1595504     32768.00
     177.151     0.999973      1595509     36408.89
     177.919     0.999976      1595515     40960.00
     178.175     0.999979      1595518     46811.43
     178.687     0.999982      1595523     54613.33
     179.839     0.999985      1595530     65536.00
     179.967     0.999986      1595531     72817.78
     180.351     0.999988      1595533     81920.00
     180.479     0.999989      1595535     93622.86
     180.991     0.999991      1595538    109226.67
     181.375     0.999992      1595541    131072.00
     181.887     0.999993      1595544    145635.56
     181.887     0.999994      1595544    163840.00
     181.887     0.999995      1595544    187245.71
     182.399     0.999995      1595545    218453.33
     182.655     0.999996      1595547    262144.00
     182.655     0.999997      1595547    291271.11
     183.039     0.999997      1595548    327680.00
     183.039     0.999997      1595548    374491.43
     183.295     0.999998      1595549    436906.67
     183.295     0.999998      1595549    524288.00
     183.551     0.999998      1595550    582542.22
     183.551     0.999998      1595550    655360.00
     183.551     0.999999      1595550    748982.86
     184.319     0.999999      1595551    873813.33
     184.319     0.999999      1595551   1048576.00
     184.319     0.999999      1595551   1165084.44
     184.319     0.999999      1595551   1310720.00
     184.319     0.999999      1595551   1497965.71
     184.703     0.999999      1595552   1747626.67
     184.703     1.000000      1595552          inf
#[Mean    =       29.842, StdDeviation   =       20.031]
#[Max     =      184.576, Total count    =      1595552]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  1917642 requests in 1.00m, 159.11MB read
Requests/sec:  31960.92
Transfer/sec:      2.65MB
