Running 1m test @ http://erik-pc.local:8080/greeting/Bob
  4 threads and 100 connections
  Thread calibration: mean lat.: 34.253ms, rate sampling interval: 120ms
  Thread calibration: mean lat.: 34.083ms, rate sampling interval: 120ms
  Thread calibration: mean lat.: 33.980ms, rate sampling interval: 119ms
  Thread calibration: mean lat.: 32.594ms, rate sampling interval: 116ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    37.25ms   24.07ms 208.64ms   69.49%
    Req/Sec     8.54k     1.66k   14.77k    69.53%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   36.80ms
 75.000%   53.06ms
 90.000%   63.68ms
 99.000%  110.14ms
 99.900%  154.11ms
 99.990%  181.76ms
 99.999%  195.84ms
100.000%  208.77ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.219     0.000000            1         1.00
       5.475     0.100000       169656         1.11
      14.671     0.200000       339387         1.25
      22.543     0.300000       509254         1.43
      29.823     0.400000       678768         1.67
      36.799     0.500000       848324         2.00
      40.191     0.550000       933039         2.22
      43.519     0.600000      1017933         2.50
      46.815     0.650000      1103228         2.86
      50.015     0.700000      1188188         3.33
      53.055     0.750000      1272252         4.00
      54.559     0.775000      1314895         4.44
      56.063     0.800000      1357356         5.00
      57.599     0.825000      1399832         5.71
      59.231     0.850000      1441955         6.67
      61.119     0.875000      1484230         8.00
      62.303     0.887500      1505810         8.89
      63.679     0.900000      1526664        10.00
      65.535     0.912500      1547986        11.43
      68.095     0.925000      1569454        13.33
      71.487     0.937500      1590381        16.00
      73.535     0.943750      1600960        17.78
      75.903     0.950000      1611659        20.00
      78.655     0.956250      1622172        22.86
      81.983     0.962500      1632769        26.67
      85.951     0.968750      1643275        32.00
      88.255     0.971875      1648612        35.56
      90.879     0.975000      1653901        40.00
      93.823     0.978125      1659162        45.71
      97.215     0.981250      1664524        53.33
     101.119     0.984375      1669803        64.00
     103.295     0.985938      1672427        71.11
     105.727     0.987500      1675053        80.00
     108.415     0.989062      1677717        91.43
     111.423     0.990625      1680351       106.67
     115.007     0.992188      1683022       128.00
     117.119     0.992969      1684325       142.22
     119.487     0.993750      1685653       160.00
     122.111     0.994531      1686965       182.86
     125.183     0.995313      1688298       213.33
     128.639     0.996094      1689617       256.00
     130.687     0.996484      1690278       284.44
     133.119     0.996875      1690969       320.00
     135.679     0.997266      1691636       365.71
     138.623     0.997656      1692273       426.67
     142.079     0.998047      1692930       512.00
     143.999     0.998242      1693256       568.89
     146.303     0.998437      1693590       640.00
     148.863     0.998633      1693937       731.43
     151.551     0.998828      1694264       853.33
     154.367     0.999023      1694581      1024.00
     156.031     0.999121      1694747      1137.78
     157.823     0.999219      1694924      1280.00
     159.615     0.999316      1695085      1462.86
     161.535     0.999414      1695244      1706.67
     164.095     0.999512      1695412      2048.00
     165.247     0.999561      1695500      2275.56
     166.655     0.999609      1695579      2560.00
     168.063     0.999658      1695657      2925.71
     169.599     0.999707      1695742      3413.33
     171.391     0.999756      1695822      4096.00
     172.671     0.999780      1695866      4551.11
     173.823     0.999805      1695904      5120.00
     175.487     0.999829      1695950      5851.43
     177.279     0.999854      1695988      6826.67
     179.199     0.999878      1696029      8192.00
     180.351     0.999890      1696049      9102.22
     181.759     0.999902      1696070     10240.00
     183.167     0.999915      1696093     11702.86
     184.191     0.999927      1696112     13653.33
     186.111     0.999939      1696134     16384.00
     186.879     0.999945      1696142     18204.44
     188.031     0.999951      1696153     20480.00
     188.927     0.999957      1696164     23405.71
     190.207     0.999963      1696173     27306.67
     191.103     0.999969      1696184     32768.00
     191.999     0.999973      1696189     36408.89
     192.511     0.999976      1696196     40960.00
     192.767     0.999979      1696199     46811.43
     193.663     0.999982      1696204     54613.33
     194.431     0.999985      1696211     65536.00
     194.559     0.999986      1696212     72817.78
     195.327     0.999988      1696215     81920.00
     195.711     0.999989      1696217     93622.86
     196.095     0.999991      1696220    109226.67
     197.503     0.999992      1696224    131072.00
     197.503     0.999993      1696224    145635.56
     197.759     0.999994      1696225    163840.00
     198.399     0.999995      1696226    187245.71
     199.551     0.999995      1696228    218453.33
     200.191     0.999996      1696229    262144.00
     200.703     0.999997      1696230    291271.11
     200.703     0.999997      1696230    327680.00
     202.367     0.999997      1696231    374491.43
     204.159     0.999998      1696232    436906.67
     204.159     0.999998      1696232    524288.00
     205.695     0.999998      1696233    582542.22
     205.695     0.999998      1696233    655360.00
     205.695     0.999999      1696233    748982.86
     207.359     0.999999      1696234    873813.33
     207.359     0.999999      1696234   1048576.00
     207.359     0.999999      1696234   1165084.44
     207.359     0.999999      1696234   1310720.00
     207.359     0.999999      1696234   1497965.71
     208.767     0.999999      1696235   1747626.67
     208.767     1.000000      1696235          inf
#[Mean    =       37.251, StdDeviation   =       24.069]
#[Max     =      208.640, Total count    =      1696235]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  2036427 requests in 1.00m, 168.96MB read
Requests/sec:  33928.23
Transfer/sec:      2.82MB
