Running 1m test @ http://erik-pc.local:8080/greeting/Bob
  4 threads and 100 connections
  Thread calibration: mean lat.: 18.192ms, rate sampling interval: 79ms
  Thread calibration: mean lat.: 18.319ms, rate sampling interval: 80ms
  Thread calibration: mean lat.: 16.906ms, rate sampling interval: 75ms
  Thread calibration: mean lat.: 17.556ms, rate sampling interval: 76ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    20.82ms   21.04ms 249.73ms   88.88%
    Req/Sec    15.11k     3.67k   27.53k    64.92%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   17.66ms
 75.000%   31.69ms
 90.000%   43.52ms
 99.000%   95.61ms
 99.900%  164.22ms
 99.990%  212.48ms
 99.999%  237.44ms
100.000%  249.85ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.145     0.000000            1         1.00
       0.916     0.100000       299650         1.11
       1.410     0.200000       599219         1.25
       3.969     0.300000       898157         1.43
      11.191     0.400000      1197664         1.67
      17.663     0.500000      1497048         2.00
      20.655     0.550000      1646972         2.22
      23.519     0.600000      1796853         2.50
      26.271     0.650000      1946489         2.86
      28.959     0.700000      2095622         3.33
      31.695     0.750000      2245664         4.00
      33.119     0.775000      2320895         4.44
      34.623     0.800000      2396177         5.00
      36.223     0.825000      2470393         5.71
      38.079     0.850000      2545546         6.67
      40.319     0.875000      2619767         8.00
      41.759     0.887500      2657692         8.89
      43.519     0.900000      2694770        10.00
      45.695     0.912500      2732113        11.43
      48.511     0.925000      2769565        13.33
      52.127     0.937500      2806730        16.00
      54.271     0.943750      2825408        17.78
      56.799     0.950000      2844049        20.00
      59.807     0.956250      2862760        22.86
      63.327     0.962500      2881486        26.67
      67.647     0.968750      2900366        32.00
      70.079     0.971875      2909585        35.56
      72.831     0.975000      2918889        40.00
      76.095     0.978125      2928348        45.71
      79.807     0.981250      2937590        53.33
      84.351     0.984375      2946955        64.00
      87.039     0.985938      2951702        71.11
      89.983     0.987500      2956330        80.00
      93.311     0.989062      2961030        91.43
      97.215     0.990625      2965650       106.67
     102.207     0.992188      2970341       128.00
     105.151     0.992969      2972719       142.22
     108.415     0.993750      2975029       160.00
     112.383     0.994531      2977366       182.86
     117.247     0.995313      2979690       213.33
     122.879     0.996094      2982036       256.00
     126.335     0.996484      2983216       284.44
     130.175     0.996875      2984375       320.00
     134.655     0.997266      2985549       365.71
     139.647     0.997656      2986721       426.67
     144.383     0.998047      2987869       512.00
     147.327     0.998242      2988474       568.89
     150.527     0.998437      2989047       640.00
     154.879     0.998633      2989632       731.43
     159.743     0.998828      2990223       853.33
     164.863     0.999023      2990793      1024.00
     167.935     0.999121      2991096      1137.78
     171.263     0.999219      2991391      1280.00
     174.591     0.999316      2991690      1462.86
     178.175     0.999414      2991966      1706.67
     182.783     0.999512      2992256      2048.00
     185.727     0.999561      2992406      2275.56
     188.927     0.999609      2992548      2560.00
     192.767     0.999658      2992700      2925.71
     196.479     0.999707      2992841      3413.33
     200.319     0.999756      2992988      4096.00
     201.983     0.999780      2993060      4551.11
     204.031     0.999805      2993135      5120.00
     205.951     0.999829      2993205      5851.43
     207.999     0.999854      2993280      6826.67
     210.175     0.999878      2993353      8192.00
     211.199     0.999890      2993389      9102.22
     212.735     0.999902      2993426     10240.00
     214.527     0.999915      2993462     11702.86
     216.575     0.999927      2993498     13653.33
     218.879     0.999939      2993535     16384.00
     220.031     0.999945      2993552     18204.44
     221.567     0.999951      2993572     20480.00
     223.359     0.999957      2993589     23405.71
     225.791     0.999963      2993609     27306.67
     227.583     0.999969      2993625     32768.00
     228.991     0.999973      2993634     36408.89
     231.167     0.999976      2993644     40960.00
     233.343     0.999979      2993653     46811.43
     234.751     0.999982      2993662     54613.33
     235.519     0.999985      2993674     65536.00
     235.647     0.999986      2993678     72817.78
     236.031     0.999988      2993680     81920.00
     237.311     0.999989      2993685     93622.86
     238.975     0.999991      2993690    109226.67
     239.999     0.999992      2993695    131072.00
     240.255     0.999993      2993699    145635.56
     240.255     0.999994      2993699    163840.00
     241.023     0.999995      2993701    187245.71
     242.559     0.999995      2993703    218453.33
     244.607     0.999996      2993705    262144.00
     245.503     0.999997      2993706    291271.11
     246.271     0.999997      2993707    327680.00
     246.911     0.999997      2993709    374491.43
     247.167     0.999998      2993710    436906.67
     247.295     0.999998      2993711    524288.00
     247.295     0.999998      2993711    582542.22
     247.423     0.999998      2993712    655360.00
     247.551     0.999999      2993713    748982.86
     247.551     0.999999      2993713    873813.33
     247.679     0.999999      2993714   1048576.00
     247.679     0.999999      2993714   1165084.44
     247.679     0.999999      2993714   1310720.00
     248.703     0.999999      2993715   1497965.71
     248.703     0.999999      2993715   1747626.67
     248.703     1.000000      2993715   2097152.00
     248.703     1.000000      2993715   2330168.89
     248.703     1.000000      2993715   2621440.00
     249.855     1.000000      2993716   2995931.43
     249.855     1.000000      2993716          inf
#[Mean    =       20.821, StdDeviation   =       21.043]
#[Max     =      249.728, Total count    =      2993716]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  3595996 requests in 1.00m, 250.35MB read
Requests/sec:  59933.57
Transfer/sec:      4.17MB
