Running 1m test @ http://erik-pc.local:8080/greeting/Bob
  4 threads and 100 connections
  Thread calibration: mean lat.: 29.369ms, rate sampling interval: 105ms
  Thread calibration: mean lat.: 30.186ms, rate sampling interval: 108ms
  Thread calibration: mean lat.: 30.346ms, rate sampling interval: 108ms
  Thread calibration: mean lat.: 30.113ms, rate sampling interval: 107ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    31.48ms   20.49ms 162.82ms   65.22%
    Req/Sec    16.33k     2.05k   25.07k    73.99%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   31.41ms
 75.000%   46.43ms
 90.000%   55.49ms
 99.000%   87.81ms
 99.900%  117.31ms
 99.990%  143.49ms
 99.999%  157.18ms
100.000%  162.94ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.153     0.000000            1         1.00
       2.603     0.100000       324170         1.11
      11.239     0.200000       648551         1.25
      18.447     0.300000       973085         1.43
      25.071     0.400000      1296937         1.67
      31.407     0.500000      1621308         2.00
      34.495     0.550000      1782844         2.22
      37.567     0.600000      1945378         2.50
      40.575     0.650000      2107043         2.86
      43.551     0.700000      2269822         3.33
      46.431     0.750000      2431595         4.00
      47.839     0.775000      2512502         4.44
      49.247     0.800000      2594676         5.00
      50.623     0.825000      2674435         5.71
      52.063     0.850000      2755524         6.67
      53.631     0.875000      2836867         8.00
      54.527     0.887500      2877934         8.89
      55.487     0.900000      2917441        10.00
      56.639     0.912500      2958160        11.43
      58.047     0.925000      2998486        13.33
      59.935     0.937500      3039121        16.00
      61.183     0.943750      3059362        17.78
      62.719     0.950000      3079533        20.00
      64.639     0.956250      3099837        22.86
      67.007     0.962500      3120202        26.67
      69.887     0.968750      3140292        32.00
      71.615     0.971875      3150490        35.56
      73.599     0.975000      3160653        40.00
      75.775     0.978125      3170710        45.71
      78.207     0.981250      3180630        53.33
      81.087     0.984375      3190928        64.00
      82.687     0.985938      3195896        71.11
      84.479     0.987500      3200899        80.00
      86.527     0.989062      3206066        91.43
      88.767     0.990625      3211050       106.67
      91.391     0.992188      3216159       128.00
      92.863     0.992969      3218697       142.22
      94.399     0.993750      3221200       160.00
      96.127     0.994531      3223756       182.86
      97.983     0.995313      3226211       213.33
     100.223     0.996094      3228774       256.00
     101.503     0.996484      3230053       284.44
     102.783     0.996875      3231271       320.00
     104.319     0.997266      3232544       365.71
     106.175     0.997656      3233805       426.67
     108.479     0.998047      3235092       512.00
     109.759     0.998242      3235701       568.89
     111.295     0.998437      3236337       640.00
     113.151     0.998633      3236984       731.43
     115.263     0.998828      3237605       853.33
     117.631     0.999023      3238233      1024.00
     119.039     0.999121      3238552      1137.78
     120.703     0.999219      3238872      1280.00
     122.495     0.999316      3239186      1462.86
     124.543     0.999414      3239501      1706.67
     126.847     0.999512      3239820      2048.00
     128.063     0.999561      3239981      2275.56
     129.343     0.999609      3240137      2560.00
     130.623     0.999658      3240296      2925.71
     132.095     0.999707      3240453      3413.33
     133.887     0.999756      3240616      4096.00
     134.911     0.999780      3240690      4551.11
     136.191     0.999805      3240767      5120.00
     137.343     0.999829      3240846      5851.43
     139.007     0.999854      3240924      6826.67
     141.183     0.999878      3241004      8192.00
     142.207     0.999890      3241042      9102.22
     143.615     0.999902      3241082     10240.00
     145.023     0.999915      3241121     11702.86
     146.687     0.999927      3241160     13653.33
     148.223     0.999939      3241200     16384.00
     148.991     0.999945      3241220     18204.44
     150.015     0.999951      3241239     20480.00
     151.039     0.999957      3241260     23405.71
     151.935     0.999963      3241279     27306.67
     152.703     0.999969      3241300     32768.00
     153.215     0.999973      3241311     36408.89
     153.599     0.999976      3241318     40960.00
     154.367     0.999979      3241328     46811.43
     155.135     0.999982      3241339     54613.33
     155.903     0.999985      3241349     65536.00
     156.159     0.999986      3241353     72817.78
     156.415     0.999988      3241358     81920.00
     157.055     0.999989      3241364     93622.86
     157.311     0.999991      3241368    109226.67
     157.951     0.999992      3241375    131072.00
     157.951     0.999993      3241375    145635.56
     158.463     0.999994      3241379    163840.00
     158.591     0.999995      3241380    187245.71
     158.847     0.999995      3241383    218453.33
     159.487     0.999996      3241385    262144.00
     159.615     0.999997      3241386    291271.11
     160.383     0.999997      3241388    327680.00
     160.511     0.999997      3241389    374491.43
     161.023     0.999998      3241390    436906.67
     161.151     0.999998      3241391    524288.00
     161.279     0.999998      3241392    582542.22
     161.535     0.999998      3241393    655360.00
     161.535     0.999999      3241393    748982.86
     161.919     0.999999      3241394    873813.33
     161.919     0.999999      3241394   1048576.00
     162.431     0.999999      3241395   1165084.44
     162.431     0.999999      3241395   1310720.00
     162.431     0.999999      3241395   1497965.71
     162.687     0.999999      3241396   1747626.67
     162.687     1.000000      3241396   2097152.00
     162.687     1.000000      3241396   2330168.89
     162.687     1.000000      3241396   2621440.00
     162.687     1.000000      3241396   2995931.43
     162.943     1.000000      3241397   3495253.33
     162.943     1.000000      3241397          inf
#[Mean    =       31.482, StdDeviation   =       20.491]
#[Max     =      162.816, Total count    =      3241397]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  3893365 requests in 1.00m, 323.03MB read
Requests/sec:  64879.94
Transfer/sec:      5.38MB
