Running 1m test @ http://erik-pc.local:8080/greeting/Bob
  4 threads and 100 connections
  Thread calibration: mean lat.: 36.188ms, rate sampling interval: 126ms
  Thread calibration: mean lat.: 36.226ms, rate sampling interval: 126ms
  Thread calibration: mean lat.: 34.212ms, rate sampling interval: 120ms
  Thread calibration: mean lat.: 36.762ms, rate sampling interval: 130ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    38.43ms   24.60ms 240.64ms   70.50%
    Req/Sec     8.54k     1.84k   13.76k    64.92%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   37.82ms
 75.000%   53.60ms
 90.000%   65.86ms
 99.000%  112.25ms
 99.900%  173.05ms
 99.990%  210.43ms
 99.999%  230.27ms
100.000%  240.77ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.222     0.000000            1         1.00
       6.607     0.100000       169609         1.11
      15.991     0.200000       339196         1.25
      23.823     0.300000       509103         1.43
      31.007     0.400000       678670         1.67
      37.823     0.500000       848643         2.00
      41.119     0.550000       933234         2.22
      44.351     0.600000      1017837         2.50
      47.519     0.650000      1102318         2.86
      50.623     0.700000      1187481         3.33
      53.599     0.750000      1271898         4.00
      55.103     0.775000      1314679         4.44
      56.671     0.800000      1357437         5.00
      58.303     0.825000      1399195         5.71
      60.191     0.850000      1441710         6.67
      62.527     0.875000      1484139         8.00
      63.999     0.887500      1505153         8.89
      65.855     0.900000      1526765        10.00
      68.095     0.912500      1547656        11.43
      70.975     0.925000      1569014        13.33
      74.495     0.937500      1590034        16.00
      76.607     0.943750      1600674        17.78
      78.975     0.950000      1611083        20.00
      81.791     0.956250      1621788        22.86
      85.055     0.962500      1632367        26.67
      88.959     0.968750      1642976        32.00
      91.199     0.971875      1648187        35.56
      93.695     0.975000      1653513        40.00
      96.447     0.978125      1658767        45.71
      99.711     0.981250      1664098        53.33
     103.359     0.984375      1669361        64.00
     105.471     0.985938      1672063        71.11
     107.839     0.987500      1674697        80.00
     110.463     0.989062      1677305        91.43
     113.599     0.990625      1679999       106.67
     117.311     0.992188      1682601       128.00
     119.615     0.992969      1683976       142.22
     122.047     0.993750      1685288       160.00
     124.671     0.994531      1686580       182.86
     127.807     0.995313      1687904       213.33
     131.967     0.996094      1689237       256.00
     134.911     0.996484      1689923       284.44
     137.983     0.996875      1690566       320.00
     141.695     0.997266      1691222       365.71
     146.175     0.997656      1691887       426.67
     151.423     0.998047      1692538       512.00
     155.135     0.998242      1692874       568.89
     159.359     0.998437      1693206       640.00
     163.839     0.998633      1693537       731.43
     168.575     0.998828      1693871       853.33
     173.567     0.999023      1694194      1024.00
     175.999     0.999121      1694359      1137.78
     178.431     0.999219      1694526      1280.00
     181.119     0.999316      1694690      1462.86
     184.191     0.999414      1694856      1706.67
     187.647     0.999512      1695029      2048.00
     189.567     0.999561      1695105      2275.56
     191.743     0.999609      1695187      2560.00
     193.919     0.999658      1695275      2925.71
     195.967     0.999707      1695354      3413.33
     198.655     0.999756      1695436      4096.00
     200.191     0.999780      1695479      4551.11
     201.855     0.999805      1695523      5120.00
     203.519     0.999829      1695561      5851.43
     205.567     0.999854      1695602      6826.67
     207.999     0.999878      1695644      8192.00
     209.407     0.999890      1695663      9102.22
     210.687     0.999902      1695686     10240.00
     212.223     0.999915      1695705     11702.86
     214.399     0.999927      1695725     13653.33
     217.087     0.999939      1695746     16384.00
     218.495     0.999945      1695756     18204.44
     220.031     0.999951      1695767     20480.00
     220.927     0.999957      1695777     23405.71
     222.207     0.999963      1695787     27306.67
     223.487     0.999969      1695798     32768.00
     224.511     0.999973      1695805     36408.89
     224.895     0.999976      1695809     40960.00
     226.175     0.999979      1695813     46811.43
     226.943     0.999982      1695818     54613.33
     228.351     0.999985      1695824     65536.00
     228.479     0.999986      1695826     72817.78
     229.247     0.999988      1695830     81920.00
     229.887     0.999989      1695831     93622.86
     230.783     0.999991      1695834    109226.67
     232.319     0.999992      1695838    131072.00
     232.319     0.999993      1695838    145635.56
     233.087     0.999994      1695839    163840.00
     233.471     0.999995      1695840    187245.71
     235.263     0.999995      1695842    218453.33
     236.287     0.999996      1695843    262144.00
     237.055     0.999997      1695844    291271.11
     237.055     0.999997      1695844    327680.00
     237.823     0.999997      1695845    374491.43
     238.591     0.999998      1695846    436906.67
     238.591     0.999998      1695846    524288.00
     239.359     0.999998      1695847    582542.22
     239.359     0.999998      1695847    655360.00
     239.359     0.999999      1695847    748982.86
     240.383     0.999999      1695848    873813.33
     240.383     0.999999      1695848   1048576.00
     240.383     0.999999      1695848   1165084.44
     240.383     0.999999      1695848   1310720.00
     240.383     0.999999      1695848   1497965.71
     240.767     0.999999      1695849   1747626.67
     240.767     1.000000      1695849          inf
#[Mean    =       38.431, StdDeviation   =       24.595]
#[Max     =      240.640, Total count    =      1695849]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  2036350 requests in 1.00m, 168.96MB read
Requests/sec:  33933.88
Transfer/sec:      2.82MB
