Running 1m test @ http://erik-pc.local:8080/fruits
  4 threads and 100 connections
  Thread calibration: mean lat.: 12.577ms, rate sampling interval: 58ms
  Thread calibration: mean lat.: 12.078ms, rate sampling interval: 57ms
  Thread calibration: mean lat.: 11.377ms, rate sampling interval: 54ms
  Thread calibration: mean lat.: 13.426ms, rate sampling interval: 62ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    12.20ms   12.05ms 201.60ms   83.26%
    Req/Sec     8.83k     2.66k   18.47k    60.21%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    8.88ms
 75.000%   20.58ms
 90.000%   27.92ms
 99.000%   46.37ms
 99.900%   89.28ms
 99.990%  129.47ms
 99.999%  177.15ms
100.000%  201.73ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.311     0.000000            1         1.00
       1.145     0.100000       174827         1.11
       1.514     0.200000       349400         1.25
       1.974     0.300000       523849         1.43
       3.569     0.400000       698163         1.67
       8.879     0.500000       872664         2.00
      11.431     0.550000       960187         2.22
      13.855     0.600000      1047204         2.50
      16.183     0.650000      1134485         2.86
      18.415     0.700000      1221977         3.33
      20.575     0.750000      1308983         4.00
      21.663     0.775000      1352695         4.44
      22.783     0.800000      1396713         5.00
      23.919     0.825000      1440332         5.71
      25.119     0.850000      1483667         6.67
      26.415     0.875000      1527550         8.00
      27.135     0.887500      1549161         8.89
      27.919     0.900000      1570873        10.00
      28.767     0.912500      1592787        11.43
      29.743     0.925000      1614609        13.33
      30.895     0.937500      1636276        16.00
      31.567     0.943750      1647238        17.78
      32.319     0.950000      1658049        20.00
      33.279     0.956250      1669284        22.86
      34.335     0.962500      1680092        26.67
      35.615     0.968750      1690808        32.00
      36.447     0.971875      1696392        35.56
      37.343     0.975000      1701815        40.00
      38.431     0.978125      1707272        45.71
      39.743     0.981250      1712643        53.33
      41.439     0.984375      1718071        64.00
      42.527     0.985938      1720787        71.11
      43.743     0.987500      1723492        80.00
      45.247     0.989062      1726240        91.43
      47.135     0.990625      1728969       106.67
      49.599     0.992188      1731689       128.00
      51.231     0.992969      1733059       142.22
      53.023     0.993750      1734422       160.00
      55.039     0.994531      1735779       182.86
      57.599     0.995313      1737128       213.33
      60.799     0.996094      1738492       256.00
      62.591     0.996484      1739170       284.44
      64.447     0.996875      1739861       320.00
      67.007     0.997266      1740543       365.71
      70.207     0.997656      1741225       426.67
      73.919     0.998047      1741900       512.00
      76.159     0.998242      1742247       568.89
      78.847     0.998437      1742579       640.00
      81.983     0.998633      1742921       731.43
      85.503     0.998828      1743265       853.33
      89.727     0.999023      1743601      1024.00
      92.479     0.999121      1743774      1137.78
      95.039     0.999219      1743944      1280.00
      97.791     0.999316      1744112      1462.86
     100.863     0.999414      1744286      1706.67
     104.319     0.999512      1744454      2048.00
     106.879     0.999561      1744540      2275.56
     109.695     0.999609      1744625      2560.00
     112.575     0.999658      1744710      2925.71
     115.007     0.999707      1744794      3413.33
     118.207     0.999756      1744880      4096.00
     119.743     0.999780      1744922      4551.11
     121.215     0.999805      1744966      5120.00
     122.815     0.999829      1745009      5851.43
     124.863     0.999854      1745051      6826.67
     127.039     0.999878      1745093      8192.00
     128.575     0.999890      1745116      9102.22
     129.919     0.999902      1745136     10240.00
     131.583     0.999915      1745158     11702.86
     133.503     0.999927      1745178     13653.33
     136.063     0.999939      1745199     16384.00
     138.367     0.999945      1745210     18204.44
     145.407     0.999951      1745221     20480.00
     154.751     0.999957      1745231     23405.71
     161.023     0.999963      1745242     27306.67
     164.863     0.999969      1745252     32768.00
     166.143     0.999973      1745258     36408.89
     168.575     0.999976      1745263     40960.00
     170.239     0.999979      1745268     46811.43
     173.055     0.999982      1745274     54613.33
     175.359     0.999985      1745279     65536.00
     175.871     0.999986      1745282     72817.78
     176.767     0.999988      1745284     81920.00
     177.023     0.999989      1745287     93622.86
     178.687     0.999991      1745290    109226.67
     182.015     0.999992      1745292    131072.00
     185.343     0.999993      1745294    145635.56
     186.879     0.999994      1745295    163840.00
     188.031     0.999995      1745296    187245.71
     190.591     0.999995      1745298    218453.33
     192.255     0.999996      1745299    262144.00
     193.919     0.999997      1745300    291271.11
     193.919     0.999997      1745300    327680.00
     195.455     0.999997      1745301    374491.43
     197.119     0.999998      1745302    436906.67
     197.119     0.999998      1745302    524288.00
     198.655     0.999998      1745303    582542.22
     198.655     0.999998      1745303    655360.00
     198.655     0.999999      1745303    748982.86
     200.191     0.999999      1745304    873813.33
     200.191     0.999999      1745304   1048576.00
     200.191     0.999999      1745304   1165084.44
     200.191     0.999999      1745304   1310720.00
     200.191     0.999999      1745304   1497965.71
     201.727     0.999999      1745305   1747626.67
     201.727     1.000000      1745305          inf
#[Mean    =       12.202, StdDeviation   =       12.054]
#[Max     =      201.600, Total count    =      1745305]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  2089360 requests in 1.00m, 338.74MB read
Requests/sec:  34822.89
Transfer/sec:      5.65MB
