Running 1m test @ http://erik-pc.local:8080/fruits
  4 threads and 100 connections
  Thread calibration: mean lat.: 32.696ms, rate sampling interval: 120ms
  Thread calibration: mean lat.: 44.535ms, rate sampling interval: 184ms
  Thread calibration: mean lat.: 54.057ms, rate sampling interval: 210ms
  Thread calibration: mean lat.: 49.252ms, rate sampling interval: 210ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    56.65ms   50.55ms 438.27ms   80.39%
    Req/Sec     6.52k     1.04k   11.20k    73.77%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   44.74ms
 75.000%   69.76ms
 90.000%  118.33ms
 99.000%  255.62ms
 99.900%  335.10ms
 99.990%  376.06ms
 99.999%  406.27ms
100.000%  438.53ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.247     0.000000            1         1.00
       9.551     0.100000       129693         1.11
      20.399     0.200000       259525         1.25
      29.487     0.300000       389088         1.43
      37.567     0.400000       519255         1.67
      44.735     0.500000       648898         2.00
      48.063     0.550000       713470         2.22
      51.391     0.600000       778543         2.50
      55.039     0.650000       843251         2.86
      60.415     0.700000       907975         3.33
      69.759     0.750000       972958         4.00
      75.327     0.775000      1005122         4.44
      81.599     0.800000      1037706         5.00
      88.639     0.825000      1070101         5.71
      96.767     0.850000      1102492         6.67
     106.367     0.875000      1134921         8.00
     111.935     0.887500      1151034         8.89
     118.335     0.900000      1167273        10.00
     125.759     0.912500      1183420        11.43
     134.911     0.925000      1199748        13.33
     145.919     0.937500      1215966        16.00
     152.447     0.943750      1224033        17.78
     159.999     0.950000      1232124        20.00
     168.575     0.956250      1240173        22.86
     178.687     0.962500      1248253        26.67
     190.591     0.968750      1256343        32.00
     197.375     0.971875      1260403        35.56
     204.799     0.975000      1264469        40.00
     212.863     0.978125      1268492        45.71
     221.951     0.981250      1272551        53.33
     232.319     0.984375      1276626        64.00
     238.079     0.985938      1278614        71.11
     244.351     0.987500      1280673        80.00
     251.135     0.989062      1282682        91.43
     258.815     0.990625      1284711       106.67
     267.775     0.992188      1286750       128.00
     272.383     0.992969      1287728       142.22
     277.503     0.993750      1288746       160.00
     283.135     0.994531      1289773       182.86
     289.279     0.995313      1290784       213.33
     296.191     0.996094      1291807       256.00
     300.031     0.996484      1292300       284.44
     304.127     0.996875      1292810       320.00
     308.735     0.997266      1293304       365.71
     313.343     0.997656      1293809       426.67
     318.719     0.998047      1294320       512.00
     321.791     0.998242      1294572       568.89
     324.863     0.998437      1294830       640.00
     328.191     0.998633      1295081       731.43
     331.775     0.998828      1295325       853.33
     335.615     0.999023      1295578      1024.00
     337.663     0.999121      1295708      1137.78
     339.967     0.999219      1295833      1280.00
     342.527     0.999316      1295965      1462.86
     345.343     0.999414      1296091      1706.67
     348.927     0.999512      1296210      2048.00
     351.231     0.999561      1296275      2275.56
     353.791     0.999609      1296338      2560.00
     356.351     0.999658      1296402      2925.71
     359.423     0.999707      1296466      3413.33
     362.751     0.999756      1296532      4096.00
     364.543     0.999780      1296560      4551.11
     366.847     0.999805      1296592      5120.00
     369.151     0.999829      1296624      5851.43
     371.711     0.999854      1296656      6826.67
     373.759     0.999878      1296685      8192.00
     375.039     0.999890      1296702      9102.22
     376.575     0.999902      1296720     10240.00
     377.599     0.999915      1296733     11702.86
     379.391     0.999927      1296750     13653.33
     381.439     0.999939      1296768     16384.00
     382.207     0.999945      1296773     18204.44
     383.487     0.999951      1296781     20480.00
     385.535     0.999957      1296788     23405.71
     387.071     0.999963      1296796     27306.67
     388.863     0.999969      1296804     32768.00
     390.399     0.999973      1296810     36408.89
     391.167     0.999976      1296812     40960.00
     392.191     0.999979      1296817     46811.43
     393.727     0.999982      1296820     54613.33
     396.287     0.999985      1296824     65536.00
     398.079     0.999986      1296826     72817.78
     400.383     0.999988      1296828     81920.00
     406.271     0.999989      1296830     93622.86
     412.415     0.999991      1296832    109226.67
     418.303     0.999992      1296834    131072.00
     421.119     0.999993      1296835    145635.56
     423.935     0.999994      1296836    163840.00
     427.263     0.999995      1296837    187245.71
     430.335     0.999995      1296838    218453.33
     430.847     0.999996      1296839    262144.00
     430.847     0.999997      1296839    291271.11
     432.639     0.999997      1296840    327680.00
     432.639     0.999997      1296840    374491.43
     434.431     0.999998      1296841    436906.67
     434.431     0.999998      1296841    524288.00
     434.431     0.999998      1296841    582542.22
     436.479     0.999998      1296842    655360.00
     436.479     0.999999      1296842    748982.86
     436.479     0.999999      1296842    873813.33
     436.479     0.999999      1296842   1048576.00
     436.479     0.999999      1296842   1165084.44
     438.527     0.999999      1296843   1310720.00
     438.527     1.000000      1296843          inf
#[Mean    =       56.646, StdDeviation   =       50.551]
#[Max     =      438.272, Total count    =      1296843]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  1551730 requests in 1.00m, 251.57MB read
Requests/sec:  25861.90
Transfer/sec:      4.19MB
