Running 1m test @ http://erik-pc.local:8080/fruits
  4 threads and 100 connections
  Thread calibration: mean lat.: 13.366ms, rate sampling interval: 62ms
  Thread calibration: mean lat.: 14.384ms, rate sampling interval: 66ms
  Thread calibration: mean lat.: 15.603ms, rate sampling interval: 63ms
  Thread calibration: mean lat.: 13.808ms, rate sampling interval: 63ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    17.39ms   18.13ms 252.80ms   89.66%
    Req/Sec     4.67k     1.53k    8.42k    58.12%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   14.18ms
 75.000%   27.25ms
 90.000%   35.84ms
 99.000%   81.73ms
 99.900%  176.13ms
 99.990%  217.09ms
 99.999%  241.66ms
100.000%  252.93ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.455     0.000000            1         1.00
       1.381     0.100000        92285         1.11
       1.918     0.200000       184513         1.25
       3.219     0.300000       276717         1.43
       8.663     0.400000       369022         1.67
      14.175     0.500000       461200         2.00
      16.895     0.550000       507378         2.22
      19.551     0.600000       553524         2.50
      22.175     0.650000       599750         2.86
      24.719     0.700000       645876         3.33
      27.247     0.750000       691856         4.00
      28.511     0.775000       715060         4.44
      29.775     0.800000       737876         5.00
      31.087     0.825000       760988         5.71
      32.511     0.850000       784121         6.67
      34.047     0.875000       807301         8.00
      34.911     0.887500       818901         8.89
      35.839     0.900000       830407        10.00
      36.863     0.912500       841661        11.43
      38.111     0.925000       853214        13.33
      39.583     0.937500       864757        16.00
      40.479     0.943750       870503        17.78
      41.567     0.950000       876351        20.00
      42.911     0.956250       882054        22.86
      44.831     0.962500       887793        26.67
      47.807     0.968750       893516        32.00
      50.207     0.971875       896427        35.56
      53.407     0.975000       899292        40.00
      57.279     0.978125       902169        45.71
      61.823     0.981250       905048        53.33
      67.199     0.984375       907938        64.00
      70.335     0.985938       909374        71.11
      74.175     0.987500       910810        80.00
      78.591     0.989062       912257        91.43
      84.031     0.990625       913693       106.67
      91.263     0.992188       915142       128.00
      95.487     0.992969       915854       142.22
     100.927     0.993750       916575       160.00
     108.735     0.994531       917298       182.86
     117.823     0.995313       918017       213.33
     127.295     0.996094       918739       256.00
     132.607     0.996484       919101       284.44
     137.855     0.996875       919463       320.00
     143.743     0.997266       919818       365.71
     149.631     0.997656       920183       426.67
     156.031     0.998047       920539       512.00
     159.743     0.998242       920724       568.89
     163.327     0.998437       920898       640.00
     167.679     0.998633       921078       731.43
     171.903     0.998828       921263       853.33
     176.511     0.999023       921440      1024.00
     179.199     0.999121       921536      1137.78
     181.759     0.999219       921622      1280.00
     184.575     0.999316       921710      1462.86
     188.031     0.999414       921801      1706.67
     191.999     0.999512       921889      2048.00
     193.791     0.999561       921934      2275.56
     196.223     0.999609       921984      2560.00
     198.783     0.999658       922027      2925.71
     200.703     0.999707       922070      3413.33
     203.775     0.999756       922116      4096.00
     205.951     0.999780       922137      4551.11
     207.359     0.999805       922159      5120.00
     209.663     0.999829       922184      5851.43
     211.839     0.999854       922204      6826.67
     214.399     0.999878       922227      8192.00
     215.551     0.999890       922238      9102.22
     217.215     0.999902       922249     10240.00
     219.775     0.999915       922262     11702.86
     221.567     0.999927       922273     13653.33
     223.359     0.999939       922283     16384.00
     224.383     0.999945       922289     18204.44
     226.047     0.999951       922294     20480.00
     228.223     0.999957       922300     23405.71
     230.271     0.999963       922307     27306.67
     230.783     0.999969       922311     32768.00
     232.063     0.999973       922314     36408.89
     233.215     0.999976       922317     40960.00
     234.751     0.999979       922320     46811.43
     236.799     0.999982       922323     54613.33
     237.183     0.999985       922325     65536.00
     238.975     0.999986       922327     72817.78
     240.127     0.999988       922328     81920.00
     241.663     0.999989       922330     93622.86
     242.815     0.999991       922331    109226.67
     244.607     0.999992       922332    131072.00
     244.735     0.999993       922333    145635.56
     246.527     0.999994       922334    163840.00
     247.551     0.999995       922335    187245.71
     247.551     0.999995       922335    218453.33
     248.191     0.999996       922336    262144.00
     248.191     0.999997       922336    291271.11
     250.111     0.999997       922337    327680.00
     250.111     0.999997       922337    374491.43
     250.111     0.999998       922337    436906.67
     251.135     0.999998       922338    524288.00
     251.135     0.999998       922338    582542.22
     251.135     0.999998       922338    655360.00
     251.135     0.999999       922338    748982.86
     251.135     0.999999       922338    873813.33
     252.927     0.999999       922339   1048576.00
     252.927     1.000000       922339          inf
#[Mean    =       17.389, StdDeviation   =       18.132]
#[Max     =      252.800, Total count    =       922339]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  1108465 requests in 1.00m, 179.71MB read
Requests/sec:  18474.33
Transfer/sec:      3.00MB
